index,date,appliance,time,consumption,house,Month,Weekday
951,2012-07-30,Tablet,Night,130223.43890000561,05,July,Monday
952,2012-07-31,Coffee machine,Afternoon,160699.65551000056,05,July,Tuesday
953,2012-07-31,Coffee machine,Evening,0.0,05,July,Tuesday
954,2012-07-31,Coffee machine,Morning,411386.2907100058,05,July,Tuesday
955,2012-07-31,Coffee machine,Night,0.0,05,July,Tuesday
956,2012-07-31,Entertainment,Afternoon,150350.96876999355,05,July,Tuesday
957,2012-07-31,Entertainment,Evening,953615.2400699961,05,July,Tuesday
958,2012-07-31,Entertainment,Morning,209993.81628999143,05,July,Tuesday
959,2012-07-31,Entertainment,Night,1117637.995360009,05,July,Tuesday
960,2012-07-31,Fountain,Afternoon,152766.56000001117,05,July,Tuesday
961,2012-07-31,Fountain,Evening,155808.95719000802,05,July,Tuesday
962,2012-07-31,Fountain,Morning,211658.7120000139,05,July,Tuesday
963,2012-07-31,Fountain,Night,512534.21138998726,05,July,Tuesday
964,2012-07-31,Fridge,Afternoon,926832.0789699806,05,July,Tuesday
965,2012-07-31,Fridge,Evening,780849.7872799626,05,July,Tuesday
966,2012-07-31,Fridge,Morning,1139857.9491999554,05,July,Tuesday
967,2012-07-31,Fridge,Night,1314960.142129955,05,July,Tuesday
968,2012-07-31,Microwave,Afternoon,98647.90102999963,05,July,Tuesday
969,2012-07-31,Microwave,Evening,79502.5142799997,05,July,Tuesday
970,2012-07-31,Microwave,Morning,138023.36120999968,05,July,Tuesday
971,2012-07-31,Microwave,Night,156265.55412999983,05,July,Tuesday
972,2012-07-31,PC,Afternoon,470073.8414000008,05,July,Tuesday
973,2012-07-31,PC,Evening,376618.0104000006,05,July,Tuesday
974,2012-07-31,PC,Morning,941022.6960000071,05,July,Tuesday
975,2012-07-31,PC,Night,748742.8927000016,05,July,Tuesday
976,2012-07-31,Tablet,Afternoon,82788.76571000357,05,July,Tuesday
977,2012-07-31,Tablet,Evening,63006.13406000243,05,July,Tuesday
978,2012-07-31,Tablet,Morning,114420.38064000504,05,July,Tuesday
979,2012-07-31,Tablet,Night,129545.66178000587,05,July,Tuesday
980,2012-08-01,Coffee machine,Afternoon,7139.442730000028,05,August,Wednesday
981,2012-08-01,Coffee machine,Evening,0.0,05,August,Wednesday
982,2012-08-01,Coffee machine,Morning,431328.1819100049,05,August,Wednesday
983,2012-08-01,Coffee machine,Night,0.0,05,August,Wednesday
984,2012-08-01,Entertainment,Afternoon,150078.81004999374,05,August,Wednesday
985,2012-08-01,Entertainment,Evening,119795.99231999514,05,August,Wednesday
986,2012-08-01,Entertainment,Morning,209655.74401999154,05,August,Wednesday
987,2012-08-01,Entertainment,Night,528080.2571299926,05,August,Wednesday
988,2012-08-01,Fountain,Afternoon,153265.18000001158,05,August,Wednesday
989,2012-08-01,Fountain,Evening,154965.7870200072,05,August,Wednesday
990,2012-08-01,Fountain,Morning,211740.0320000138,05,August,Wednesday
991,2012-08-01,Fountain,Night,516428.9246499877,05,August,Wednesday
992,2012-08-01,Fridge,Afternoon,891202.7365799772,05,August,Wednesday
993,2012-08-01,Fridge,Evening,762927.759999972,05,August,Wednesday
994,2012-08-01,Fridge,Morning,1223906.3411199606,05,August,Wednesday
995,2012-08-01,Fridge,Night,1317101.3877399492,05,August,Wednesday
996,2012-08-01,Microwave,Afternoon,98568.89825999971,05,August,Wednesday
997,2012-08-01,Microwave,Evening,78940.9540499997,05,August,Wednesday
998,2012-08-01,Microwave,Morning,136868.21259999977,05,August,Wednesday
999,2012-08-01,Microwave,Night,157730.3081899996,05,August,Wednesday
1000,2012-08-01,PC,Afternoon,468994.5576000009,05,August,Wednesday
1001,2012-08-01,PC,Evening,375135.8507000007,05,August,Wednesday
1002,2012-08-01,PC,Morning,655524.5469000014,05,August,Wednesday
1003,2012-08-01,PC,Night,749934.5577000015,05,August,Wednesday
1004,2012-08-01,Tablet,Afternoon,81386.46309000364,05,August,Wednesday
1005,2012-08-01,Tablet,Evening,65298.69399000269,05,August,Wednesday
1006,2012-08-01,Tablet,Morning,104939.93850000476,05,August,Wednesday
1007,2012-08-01,Tablet,Night,130807.73428000574,05,August,Wednesday
1008,2012-08-02,Coffee machine,Afternoon,122249.02832999988,05,August,Thursday
1009,2012-08-02,Coffee machine,Evening,211046.15493000546,05,August,Thursday
1010,2012-08-02,Coffee machine,Morning,257027.528310007,05,August,Thursday
1011,2012-08-02,Coffee machine,Night,0.0,05,August,Thursday
1012,2012-08-02,Entertainment,Afternoon,150229.77312999367,05,August,Thursday
1013,2012-08-02,Entertainment,Evening,1186682.7461699871,05,August,Thursday
1014,2012-08-02,Entertainment,Morning,209577.07320999145,05,August,Thursday
1015,2012-08-02,Entertainment,Night,749097.2020600303,05,August,Thursday
1016,2012-08-02,Fountain,Afternoon,152785.8199100109,05,August,Thursday
1017,2012-08-02,Fountain,Evening,155616.35382000828,05,August,Thursday
1018,2012-08-02,Fountain,Morning,212758.67200001478,05,August,Thursday
1019,2012-08-02,Fountain,Night,518742.1770899882,05,August,Thursday
1020,2012-08-02,Fridge,Afternoon,831565.727949986,05,August,Thursday
1021,2012-08-02,Fridge,Evening,770435.5889699544,05,August,Thursday
1022,2012-08-02,Fridge,Morning,1204079.3308999783,05,August,Thursday
1023,2012-08-02,Fridge,Night,1498264.3114899555,05,August,Thursday
1024,2012-08-02,Microwave,Afternoon,98703.41648999971,05,August,Thursday
1025,2012-08-02,Microwave,Evening,79767.28031999966,05,August,Thursday
1026,2012-08-02,Microwave,Morning,137760.73037999964,05,August,Thursday
1027,2012-08-02,Microwave,Night,158486.17252999943,05,August,Thursday
1028,2012-08-02,PC,Afternoon,545840.0693000023,05,August,Thursday
1029,2012-08-02,PC,Evening,582978.8415000141,05,August,Thursday
1030,2012-08-02,PC,Morning,1000597.1937999737,05,August,Thursday
1031,2012-08-02,PC,Night,752021.0313000012,05,August,Thursday
1032,2012-08-02,Tablet,Afternoon,69199.13708000293,05,August,Thursday
1033,2012-08-02,Tablet,Evening,62347.47408000253,05,August,Thursday
1034,2012-08-02,Tablet,Morning,114156.91799000476,05,August,Thursday
1035,2012-08-02,Tablet,Night,130268.05949000588,05,August,Thursday
1036,2012-08-03,Coffee machine,Afternoon,102182.22566999988,05,August,Friday
1037,2012-08-03,Coffee machine,Evening,171732.44236000677,05,August,Friday
1038,2012-08-03,Coffee machine,Morning,129007.7355099996,05,August,Friday
1039,2012-08-03,Coffee machine,Night,0.0,05,August,Friday
1040,2012-08-03,Entertainment,Afternoon,149989.50795999382,05,August,Friday
1041,2012-08-03,Entertainment,Evening,2078786.3515299815,05,August,Friday
1042,2012-08-03,Entertainment,Morning,209426.11006999182,05,August,Friday
1043,2012-08-03,Entertainment,Night,870651.451669987,05,August,Friday
1044,2012-08-03,Fountain,Afternoon,152558.98000001078,05,August,Friday
1045,2012-08-03,Fountain,Evening,156649.94448000818,05,August,Friday
1046,2012-08-03,Fountain,Morning,213188.81200001453,05,August,Friday
1047,2012-08-03,Fountain,Night,520785.8069099868,05,August,Friday
1048,2012-08-03,Fridge,Afternoon,967489.0689399706,05,August,Friday
1049,2012-08-03,Fridge,Evening,846130.8091699977,05,August,Friday
1050,2012-08-03,Fridge,Morning,1495542.494079959,05,August,Friday
1051,2012-08-03,Fridge,Night,1478734.8109299694,05,August,Friday
1052,2012-08-03,Microwave,Afternoon,514311.49570002354,05,August,Friday
1053,2012-08-03,Microwave,Evening,80074.75055999955,05,August,Friday
1054,2012-08-03,Microwave,Morning,1778971.70026,05,August,Friday
1055,2012-08-03,Microwave,Night,159436.34097999925,05,August,Friday
1056,2012-08-03,PC,Afternoon,607225.0818000032,05,August,Friday
1057,2012-08-03,PC,Evening,857946.324899995,05,August,Friday
1058,2012-08-03,PC,Morning,772516.1782999774,05,August,Friday
1059,2012-08-03,PC,Night,753880.6224000012,05,August,Friday
1060,2012-08-03,Tablet,Afternoon,123143.19380000222,05,August,Friday
1061,2012-08-03,Tablet,Evening,93642.19300000112,05,August,Friday
1062,2012-08-03,Tablet,Morning,144132.18611000341,05,August,Friday
1063,2012-08-03,Tablet,Night,135613.8055300048,05,August,Friday
1064,2012-08-04,Coffee machine,Afternoon,121991.1588399995,05,August,Saturday
1065,2012-08-04,Coffee machine,Evening,48376.50908999974,05,August,Saturday
1066,2012-08-04,Coffee machine,Morning,122019.99892000004,05,August,Saturday
1067,2012-08-04,Coffee machine,Night,136615.16130000356,05,August,Saturday
1068,2012-08-04,Entertainment,Afternoon,150601.86511999348,05,August,Saturday
1069,2012-08-04,Entertainment,Evening,120453.00047999472,05,August,Saturday
1070,2012-08-04,Entertainment,Morning,210587.03716999112,05,August,Saturday
1071,2012-08-04,Entertainment,Night,321661.7277399943,05,August,Saturday
1072,2012-08-04,Fountain,Afternoon,154080.52000001175,05,August,Saturday
1073,2012-08-04,Fountain,Evening,156352.51701000848,05,August,Saturday
1074,2012-08-04,Fountain,Morning,215643.3918700164,05,August,Saturday
1075,2012-08-04,Fountain,Night,522581.2908899878,05,August,Saturday
1076,2012-08-04,Fridge,Afternoon,1322903.192739938,05,August,Saturday
1077,2012-08-04,Fridge,Evening,896406.9415799713,05,August,Saturday
1078,2012-08-04,Fridge,Morning,1208838.6793699837,05,August,Saturday
1079,2012-08-04,Fridge,Night,1729098.6866599775,05,August,Saturday
1080,2012-08-04,Microwave,Afternoon,99412.3062099996,05,August,Saturday
1081,2012-08-04,Microwave,Evening,80079.02097999956,05,August,Saturday
1082,2012-08-04,Microwave,Morning,139513.73778999932,05,August,Saturday
1083,2012-08-04,Microwave,Night,160115.33775999915,05,August,Saturday
1084,2012-08-04,PC,Afternoon,645910.1393000069,05,August,Saturday
1085,2012-08-04,PC,Evening,378098.0500000004,05,August,Saturday
1086,2012-08-04,PC,Morning,659086.8194000011,05,August,Saturday
1087,2012-08-04,PC,Night,754631.244000001,05,August,Saturday
1088,2012-08-04,Tablet,Afternoon,82897.12596000326,05,August,Saturday
1089,2012-08-04,Tablet,Evening,66293.05434000271,05,August,Saturday
1090,2012-08-04,Tablet,Morning,114037.91924000409,05,August,Saturday
1091,2012-08-04,Tablet,Night,133047.1686400052,05,August,Saturday
1092,2012-08-05,Coffee machine,Afternoon,0.0,05,August,Sunday
1093,2012-08-05,Coffee machine,Evening,127734.41948999983,05,August,Sunday
1094,2012-08-05,Coffee machine,Morning,324278.4213000066,05,August,Sunday
1095,2012-08-05,Coffee machine,Night,0.0,05,August,Sunday
1096,2012-08-05,Entertainment,Afternoon,1625658.3110699707,05,August,Sunday
1097,2012-08-05,Entertainment,Evening,2208700.3115900457,05,August,Sunday
1098,2012-08-05,Entertainment,Morning,211709.69181999034,05,August,Sunday
1099,2012-08-05,Entertainment,Night,1282251.5408500398,05,August,Sunday
1100,2012-08-05,Fountain,Afternoon,155771.11963001313,05,August,Sunday
1101,2012-08-05,Fountain,Evening,157409.6405100085,05,August,Sunday
1102,2012-08-05,Fountain,Morning,218660.7906000185,05,August,Sunday
1103,2012-08-05,Fountain,Night,523424.41230998817,05,August,Sunday
1104,2012-08-05,Fridge,Afternoon,973644.898299961,05,August,Sunday
1105,2012-08-05,Fridge,Evening,848165.0098299745,05,August,Sunday
1106,2012-08-05,Fridge,Morning,1354000.0790099513,05,August,Sunday
1107,2012-08-05,Fridge,Night,1468943.8401499493,05,August,Sunday
1108,2012-08-05,Microwave,Afternoon,99499.84981999954,05,August,Sunday
1109,2012-08-05,Microwave,Evening,79910.3393899995,05,August,Sunday
1110,2012-08-05,Microwave,Morning,140525.82732999919,05,August,Sunday
1111,2012-08-05,Microwave,Night,160158.0419599992,05,August,Sunday
1112,2012-08-05,PC,Afternoon,637956.7011000046,05,August,Sunday
1113,2012-08-05,PC,Evening,377188.3980000005,05,August,Sunday
1114,2012-08-05,PC,Morning,661202.9787000008,05,August,Sunday
1115,2012-08-05,PC,Night,754845.404400001,05,August,Sunday
1116,2012-08-05,Tablet,Afternoon,78207.89648000326,05,August,Sunday
1117,2012-08-05,Tablet,Evening,65145.71597000291,05,August,Sunday
1118,2012-08-05,Tablet,Morning,117231.35989000443,05,August,Sunday
1119,2012-08-05,Tablet,Night,131400.52589000546,05,August,Sunday
1120,2012-08-06,Coffee machine,Afternoon,115232.48127999999,05,August,Monday
1121,2012-08-06,Coffee machine,Evening,175249.31269999925,05,August,Monday
1122,2012-08-06,Coffee machine,Morning,254209.58268999954,05,August,Monday
1123,2012-08-06,Coffee machine,Night,0.0,05,August,Monday
1124,2012-08-06,Entertainment,Afternoon,838916.5249099971,05,August,Monday
1125,2012-08-06,Entertainment,Evening,1989575.5365399236,05,August,Monday
1126,2012-08-06,Entertainment,Morning,208621.9082099915,05,August,Monday
1127,2012-08-06,Entertainment,Night,820667.1352299921,05,August,Monday
1128,2012-08-06,Fountain,Afternoon,152680.96000001108,05,August,Monday
1129,2012-08-06,Fountain,Evening,155336.00696000794,05,August,Monday
1130,2012-08-06,Fountain,Morning,213193.0919600146,05,August,Monday
1131,2012-08-06,Fountain,Night,524742.625839989,05,August,Monday
1132,2012-08-06,Fridge,Afternoon,933716.404029974,05,August,Monday
1133,2012-08-06,Fridge,Evening,719045.0247099688,05,August,Monday
1134,2012-08-06,Fridge,Morning,1451721.5815399834,05,August,Monday
1135,2012-08-06,Fridge,Night,1418322.8006799435,05,August,Monday
1136,2012-08-06,Microwave,Afternoon,98551.81657999978,05,August,Monday
1137,2012-08-06,Microwave,Evening,79931.69148999962,05,August,Monday
1138,2012-08-06,Microwave,Morning,138364.99480999945,05,August,Monday
1139,2012-08-06,Microwave,Night,160753.76554999902,05,August,Monday
1140,2012-08-06,PC,Afternoon,951322.8386000012,05,August,Monday
1141,2012-08-06,PC,Evening,378042.9193000005,05,August,Monday
1142,2012-08-06,PC,Morning,784851.3052000044,05,August,Monday
1143,2012-08-06,PC,Night,755852.5944000009,05,August,Monday
1144,2012-08-06,Tablet,Afternoon,65364.04250000289,05,August,Monday
1145,2012-08-06,Tablet,Evening,54596.54170000209,05,August,Monday
1146,2012-08-06,Tablet,Morning,114341.7618800049,05,August,Monday
1147,2012-08-06,Tablet,Night,133127.9074100051,05,August,Monday
1148,2012-08-07,Coffee machine,Afternoon,124337.69073000003,05,August,Tuesday
1149,2012-08-07,Coffee machine,Evening,172113.07424999968,05,August,Tuesday
1150,2012-08-07,Coffee machine,Morning,120749.60829999972,05,August,Tuesday
1151,2012-08-07,Coffee machine,Night,0.0,05,August,Tuesday
1152,2012-08-07,Entertainment,Afternoon,149991.6342299938,05,August,Tuesday
1153,2012-08-07,Entertainment,Evening,1997211.7617599722,05,August,Tuesday
1154,2012-08-07,Entertainment,Morning,203571.72096999193,05,August,Tuesday
1155,2012-08-07,Entertainment,Night,817431.3419999934,05,August,Tuesday
1156,2012-08-07,Fountain,Afternoon,146409.80334000965,05,August,Tuesday
1157,2012-08-07,Fountain,Evening,156622.12300000802,05,August,Tuesday
1158,2012-08-07,Fountain,Morning,210947.51049001398,05,August,Tuesday
1159,2012-08-07,Fountain,Night,525547.167199987,05,August,Tuesday
1160,2012-08-07,Fridge,Afternoon,901153.3363899608,05,August,Tuesday
1161,2012-08-07,Fridge,Evening,755715.3021199862,05,August,Tuesday
1162,2012-08-07,Fridge,Morning,1201894.8628799722,05,August,Tuesday
1163,2012-08-07,Fridge,Night,1408356.8661899304,05,August,Tuesday
1164,2012-08-07,Microwave,Afternoon,98547.54615999972,05,August,Tuesday
1165,2012-08-07,Microwave,Evening,79656.24939999965,05,August,Tuesday
1166,2012-08-07,Microwave,Morning,136697.51032999993,05,August,Tuesday
1167,2012-08-07,Microwave,Night,160322.45312999914,05,August,Tuesday
1168,2012-08-07,PC,Afternoon,465943.3009000012,05,August,Tuesday
1169,2012-08-07,PC,Evening,501791.9116000079,05,August,Tuesday
1170,2012-08-07,PC,Morning,933995.0809000006,05,August,Tuesday
1171,2012-08-07,PC,Night,751410.3561000013,05,August,Tuesday
1172,2012-08-07,Tablet,Afternoon,73080.97396000335,05,August,Tuesday
1173,2012-08-07,Tablet,Evening,56073.21354000246,05,August,Tuesday
1174,2012-08-07,Tablet,Morning,114680.7341900047,05,August,Tuesday
1175,2012-08-07,Tablet,Night,134389.9788500047,05,August,Tuesday
1176,2012-08-08,Coffee machine,Afternoon,122665.27291999964,05,August,Wednesday
1177,2012-08-08,Coffee machine,Evening,274493.3945099982,05,August,Wednesday
1178,2012-08-08,Coffee machine,Morning,211705.97036999956,05,August,Wednesday
1179,2012-08-08,Coffee machine,Night,0.0,05,August,Wednesday
1180,2012-08-08,Entertainment,Afternoon,358112.9645299897,05,August,Wednesday
1181,2012-08-08,Entertainment,Evening,1196493.695700014,05,August,Wednesday
1182,2012-08-08,Entertainment,Morning,626148.0123699832,05,August,Wednesday
1183,2012-08-08,Entertainment,Night,922758.2851499812,05,August,Wednesday
1184,2012-08-08,Fountain,Afternoon,152424.16000001074,05,August,Wednesday
1185,2012-08-08,Fountain,Evening,155815.37291000807,05,August,Wednesday
1186,2012-08-08,Fountain,Morning,212086.71200001403,05,August,Wednesday
1187,2012-08-08,Fountain,Night,524119.8497199876,05,August,Wednesday
1188,2012-08-08,Fridge,Afternoon,889887.5292499717,05,August,Wednesday
1189,2012-08-08,Fridge,Evening,807785.3344899912,05,August,Wednesday
1190,2012-08-08,Fridge,Morning,1233962.6349399101,05,August,Wednesday
1191,2012-08-08,Fridge,Night,1369302.8228099255,05,August,Wednesday
1192,2012-08-08,Microwave,Afternoon,98528.32926999983,05,August,Wednesday
1193,2012-08-08,Microwave,Evening,79735.25216999966,05,August,Wednesday
1194,2012-08-08,Microwave,Morning,138211.2596899996,05,August,Wednesday
1195,2012-08-08,Microwave,Night,159957.33221999923,05,August,Wednesday
1196,2012-08-08,PC,Afternoon,572889.3590000044,05,August,Wednesday
1197,2012-08-08,PC,Evening,613524.8432999981,05,August,Wednesday
1198,2012-08-08,PC,Morning,658230.176600001,05,August,Wednesday
1199,2012-08-08,PC,Night,982109.5209999885,05,August,Wednesday
1200,2012-08-08,Tablet,Afternoon,82818.51126000364,05,August,Wednesday
1201,2012-08-08,Tablet,Evening,66161.32253000292,05,August,Wednesday
1202,2012-08-08,Tablet,Morning,117728.53955000598,05,August,Wednesday
1203,2012-08-08,Tablet,Night,130896.97163000566,05,August,Wednesday
1204,2012-08-09,Coffee machine,Afternoon,121034.81885999981,05,August,Thursday
1205,2012-08-09,Coffee machine,Evening,135699.8320299991,05,August,Thursday
1206,2012-08-09,Coffee machine,Morning,110330.4382499997,05,August,Thursday
1207,2012-08-09,Coffee machine,Night,0.0,05,August,Thursday
1208,2012-08-09,Entertainment,Afternoon,138069.71122999545,05,August,Thursday
1209,2012-08-09,Entertainment,Evening,1693872.448899964,05,August,Thursday
1210,2012-08-09,Entertainment,Morning,208575.13099999176,05,August,Thursday
1211,2012-08-09,Entertainment,Night,645047.1135000348,05,August,Thursday
1212,2012-08-09,Fountain,Afternoon,148436.8765900097,05,August,Thursday
1213,2012-08-09,Fountain,Evening,156200.538040008,05,August,Thursday
1214,2012-08-09,Fountain,Morning,212073.87194001378,05,August,Thursday
1215,2012-08-09,Fountain,Night,525134.210899988,05,August,Thursday
1216,2012-08-09,Fridge,Afternoon,980156.7645999736,05,August,Thursday
1217,2012-08-09,Fridge,Evening,938375.5401299505,05,August,Thursday
1218,2012-08-09,Fridge,Morning,1246970.957309942,05,August,Thursday
1219,2012-08-09,Fridge,Night,1457937.2814399484,05,August,Thursday
1220,2012-08-09,Microwave,Afternoon,1328000.6406001912,05,August,Thursday
1221,2012-08-09,Microwave,Evening,79790.76762999964,05,August,Thursday
1222,2012-08-09,Microwave,Morning,2108879.9039399945,05,August,Thursday
1223,2012-08-09,Microwave,Night,160794.33453999914,05,August,Thursday
1224,2012-08-09,PC,Afternoon,608121.3603000056,05,August,Thursday
1225,2012-08-09,PC,Evening,377729.10000000044,05,August,Thursday
1226,2012-08-09,PC,Morning,657551.649400001,05,August,Thursday
1227,2012-08-09,PC,Night,756456.9086000008,05,August,Thursday
1228,2012-08-09,Tablet,Afternoon,84505.5226000034,05,August,Thursday
1229,2012-08-09,Tablet,Evening,66796.60805000243,05,August,Thursday
1230,2012-08-09,Tablet,Morning,116253.9983700045,05,August,Thursday
1231,2012-08-09,Tablet,Night,132320.52140000544,05,August,Thursday
1232,2012-08-10,Coffee machine,Afternoon,131654.3790799994,05,August,Friday
1233,2012-08-10,Coffee machine,Evening,182316.903329999,05,August,Friday
1234,2012-08-10,Coffee machine,Morning,329282.5235100083,05,August,Friday
1235,2012-08-10,Coffee machine,Night,0.0,05,August,Friday
1236,2012-08-10,Entertainment,Afternoon,149925.72081999388,05,August,Friday
1237,2012-08-10,Entertainment,Evening,57965.646019997774,05,August,Friday
1238,2012-08-10,Entertainment,Morning,208552.68055999157,05,August,Friday
1239,2012-08-10,Entertainment,Night,187621.10497999817,05,August,Friday
1240,2012-08-10,Fountain,Afternoon,151399.10000000996,05,August,Friday
1241,2012-08-10,Fountain,Evening,155350.99154000785,05,August,Friday
1242,2012-08-10,Fountain,Morning,211851.31200001386,05,August,Friday
1243,2012-08-10,Fountain,Night,523114.0503099875,05,August,Friday
1244,2012-08-10,Fridge,Afternoon,1016351.4869899461,05,August,Friday
1245,2012-08-10,Fridge,Evening,768004.282269957,05,August,Friday
1246,2012-08-10,Fridge,Morning,1166590.6222199884,05,August,Friday
1247,2012-08-10,Fridge,Night,1419653.6365599444,05,August,Friday
1248,2012-08-10,Microwave,Afternoon,98410.89271999974,05,August,Friday
1249,2012-08-10,Microwave,Evening,79671.19586999968,05,August,Friday
1250,2012-08-10,Microwave,Morning,137639.0234099997,05,August,Friday
1251,2012-08-10,Microwave,Night,159886.87028999926,05,August,Friday
1252,2012-08-10,PC,Afternoon,849949.7498999973,05,August,Friday
1253,2012-08-10,PC,Evening,378278.2837000004,05,August,Friday
1254,2012-08-10,PC,Morning,865724.6666000038,05,August,Friday
1255,2012-08-10,PC,Night,755636.3137000009,05,August,Friday
1256,2012-08-10,Tablet,Afternoon,79814.17407000324,05,August,Friday
1257,2012-08-10,Tablet,Evening,69138.0276900024,05,August,Friday
1258,2012-08-10,Tablet,Morning,116831.9096000042,05,August,Friday
1259,2012-08-10,Tablet,Night,130491.15349000573,05,August,Friday
1260,2012-08-11,Coffee machine,Afternoon,122933.73505000002,05,August,Saturday
1261,2012-08-11,Coffee machine,Evening,85456.57297999981,05,August,Saturday
1262,2012-08-11,Coffee machine,Morning,321174.7102799994,05,August,Saturday
1263,2012-08-11,Coffee machine,Night,0.0,05,August,Saturday
1264,2012-08-11,Fountain,Afternoon,154696.83998001224,05,August,Saturday
1265,2012-08-11,Fountain,Evening,158501.012160009,05,August,Saturday
1266,2012-08-11,Fountain,Morning,215384.45196001642,05,August,Saturday
1267,2012-08-11,Fountain,Night,525981.572659988,05,August,Saturday
1268,2012-08-11,Fridge,Afternoon,909649.6396599708,05,August,Saturday
1269,2012-08-11,Fridge,Evening,857756.2806399578,05,August,Saturday
1270,2012-08-11,Fridge,Morning,1193723.9704599343,05,August,Saturday
1271,2012-08-11,Fridge,Night,1396817.2012299295,05,August,Saturday
1272,2012-08-11,Microwave,Afternoon,99692.01871999956,05,August,Saturday
1273,2012-08-11,Microwave,Evening,80533.82070999953,05,August,Saturday
1274,2012-08-11,Microwave,Morning,139295.9463699994,05,August,Saturday
1275,2012-08-11,Microwave,Night,160061.9575099992,05,August,Saturday
1276,2012-08-11,PC,Afternoon,501123.2176000012,05,August,Saturday
1277,2012-08-11,PC,Evening,381586.1130000002,05,August,Saturday
1278,2012-08-11,PC,Morning,660452.3571000008,05,August,Saturday
1279,2012-08-11,PC,Night,757661.2962000008,05,August,Saturday
1280,2012-08-11,Tablet,Afternoon,76958.57082000333,05,August,Saturday
1281,2012-08-11,Tablet,Evening,66473.65397000265,05,August,Saturday
1282,2012-08-11,Tablet,Morning,98746.41321000457,05,August,Saturday
1283,2012-08-11,Tablet,Night,132326.89520000527,05,August,Saturday
1284,2012-08-12,Coffee machine,Afternoon,125808.06250000004,05,August,Sunday
1285,2012-08-12,Coffee machine,Evening,125427.51571999968,05,August,Sunday
1286,2012-08-12,Coffee machine,Morning,313288.618920022,05,August,Sunday
1287,2012-08-12,Coffee machine,Night,0.0,05,August,Sunday
1288,2012-08-12,Fountain,Afternoon,155803.21943001295,05,August,Sunday
1289,2012-08-12,Fountain,Evening,157360.43100000874,05,August,Sunday
1290,2012-08-12,Fountain,Morning,217712.77174001804,05,August,Sunday
1291,2012-08-12,Fountain,Night,525538.6615699881,05,August,Sunday
1292,2012-08-12,Fridge,Afternoon,922031.2713799697,05,August,Sunday
1293,2012-08-12,Fridge,Evening,746408.8724599824,05,August,Sunday
1294,2012-08-12,Fridge,Morning,1257607.743169935,05,August,Sunday
1295,2012-08-12,Fridge,Night,1442107.853899925,05,August,Sunday
1296,2012-08-12,Microwave,Afternoon,99929.02702999939,05,August,Sunday
1297,2012-08-12,Microwave,Evening,80066.20971999953,05,August,Sunday
1298,2012-08-12,Microwave,Morning,140194.86977999925,05,August,Sunday
1299,2012-08-12,Microwave,Night,160681.16840999897,05,August,Sunday
1300,2012-08-12,PC,Afternoon,578679.6023999981,05,August,Sunday
1301,2012-08-12,PC,Evening,380996.54430000036,05,August,Sunday
1302,2012-08-12,PC,Morning,662061.7405000007,05,August,Sunday
1303,2012-08-12,PC,Night,758002.6814000008,05,August,Sunday
1304,2012-08-12,Tablet,Afternoon,83630.14725000276,05,August,Sunday
1305,2012-08-12,Tablet,Evening,67295.91293000263,05,August,Sunday
1306,2012-08-12,Tablet,Morning,117543.6918100047,05,August,Sunday
1307,2012-08-12,Tablet,Night,132694.46851000542,05,August,Sunday
1308,2012-08-13,Coffee machine,Afternoon,116987.76630999989,05,August,Monday
1309,2012-08-13,Coffee machine,Evening,260624.41328000365,05,August,Monday
1310,2012-08-13,Coffee machine,Morning,265361.2474399995,05,August,Monday
1311,2012-08-13,Coffee machine,Night,0.0,05,August,Monday
1312,2012-08-13,Fountain,Afternoon,150454.38219001013,05,August,Monday
1313,2012-08-13,Fountain,Evening,155044.9671300071,05,August,Monday
1314,2012-08-13,Fountain,Morning,211380.51193001337,05,August,Monday
1315,2012-08-13,Fountain,Night,491164.9154700016,05,August,Monday
1316,2012-08-13,Fridge,Afternoon,966909.4386299754,05,August,Monday
1317,2012-08-13,Fridge,Evening,863346.484929966,05,August,Monday
1318,2012-08-13,Fridge,Morning,1203075.4571799554,05,August,Monday
1319,2012-08-13,Fridge,Night,1402176.9097599585,05,August,Monday
1320,2012-08-13,Microwave,Afternoon,98184.56045999989,05,August,Monday
1321,2012-08-13,Microwave,Evening,268930.3237599979,05,August,Monday
1322,2012-08-13,Microwave,Morning,137790.62331999963,05,August,Monday
1323,2012-08-13,Microwave,Night,160597.89521999902,05,August,Monday
1324,2012-08-13,PC,Afternoon,753457.1295999835,05,August,Monday
1325,2012-08-13,PC,Evening,702026.0110000123,05,August,Monday
1326,2012-08-13,PC,Morning,914315.1524999889,05,August,Monday
1327,2012-08-13,PC,Night,776088.0043999988,05,August,Monday
1328,2012-08-13,Tablet,Afternoon,74466.28817000358,05,August,Monday
1329,2012-08-13,Tablet,Evening,57067.57621000236,05,August,Monday
1330,2012-08-13,Tablet,Morning,116262.48064000347,05,August,Monday
1331,2012-08-13,Tablet,Night,132870.81867000516,05,August,Monday
1332,2012-08-14,Coffee machine,Afternoon,122649.09564999978,05,August,Tuesday
1333,2012-08-14,Coffee machine,Evening,174838.01871000064,05,August,Tuesday
1334,2012-08-14,Coffee machine,Morning,125250.7531299997,05,August,Tuesday
1335,2012-08-14,Coffee machine,Night,0.0,05,August,Tuesday
1336,2012-08-14,Fountain,Afternoon,137064.41999000806,05,August,Tuesday
